"name","name","name","size"
"subject","bibliography","Propagande","4"
"subject","bibliography","Pro Pelle Cutem","3"
"subject","bibliography","Pro Pelle Cutem--Hudson's Bay Company","158"
"subject","bibliography","Pro Pelle Cutem--North West Company","35"
"subject","bibliography","Pro Pelle Cutem--Revillon","1"
"subject","bibliography","Property","5"
"subject","bibliography","Property--Laws, legislation, regulations, etc.","4"
"subject","bibliography","Prophecies","1"
"subject","bibliography","Propriété","4"
"subject","bibliography","Propriété foncière","19"
"subject","bibliography","Propriété immobilière--Évaluation","3"
"subject","bibliography","Prospecteurs--Canada","6"
"subject","bibliography","Prospecting","14"
"subject","bibliography","Prospecting--Klondike","1"
"subject","bibliography","Prospection","11"
"subject","bibliography","Prospection--Klondike","1"
"subject","bibliography","Prospectors","6"
"subject","bibliography","Prospectors--Canada","6"
"subject","bibliography","Prostitution","2"
"subject","bibliography","Protestantism","15"
"subject","bibliography","Protestantism--Artic regions","1"
"subject","bibliography","Protestantisme","15"
"subject","bibliography","Protestantisme--Arctique","1"
"subject","bibliography","Protestantisme--Manitoba","1"
"subject","bibliography","Protestantisme--Missions","1"
"subject","bibliography","Protestantism--Manitoba","1"
"subject","bibliography","Protestantism--Missions","1"
"subject","bibliography","Provincial emblems","2"
"subject","bibliography","Provincial flowers","1"
"subject","bibliography","Provincial parks and reserves","2"
"subject","bibliography","Provincial parks and reserves--Canada","2"
"subject","bibliography","Public buildings","2"
"subject","bibliography","Public contracts","8"
"subject","bibliography","Public health","12"
"subject","bibliography","Public health--History","2"
"subject","bibliography","Publicit?","2"
"subject","bibliography","Publicité","295"
"subject","bibliography","Publicity","1"
"subject","bibliography","Public lands","55"
"subject","bibliography","Public land sales","1"
"subject","bibliography","Public lands--Law and legislation","11"
"subject","bibliography","Public lands--Laws, legislation, regulations, etc.","11"
"subject","bibliography","Public opinion","6"
"subject","bibliography","Public relations","1"
"subject","bibliography","Public schools","24"
"subject","bibliography","Public speaking","1"
"subject","bibliography","Public utilities","1"
"subject","bibliography","Public welfare","4"
"subject","bibliography","Public works","1"
"subject","bibliography","Publishers and publishing","6"
"subject","bibliography","Publishers and publishing--Manitoba","3"
"subject","bibliography","Purification","1"
"subject","bibliography","Puzzles","1"
"subject","bibliography","Qualité de la vie--Territoires du Nord-Ouest","1"
"subject","bibliography","Quality","3"
"subject","bibliography","Quality of life--Northwest Territories","1"
"subject","bibliography","Queens","7"
"subject","bibliography","Queens--Pictorial works","2"
"subject","bibliography","Quotations","2"
"subject","bibliography","Quotations, English","1"
"subject","bibliography","R?pertoires","1"
"subject","bibliography","Race relations","1"
"subject","bibliography","Races","1"
"subject","bibliography","Radio","35"
"subject","bibliography","Radio--Aspect religieux","3"
"subject","bibliography","Radio broadcasters","1"
"subject","bibliography","Radio broadcasting","58"
"subject","bibliography","Radio broadcasting--Religious aspects","3"
"subject","bibliography","Radio broadcasting--Religious programs","3"
"subject","bibliography","Radio sermons","3"
"subject","bibliography","Radio stations","4"
"subject","bibliography","Railroad accidents","1"
"subject","bibliography","Railroad companies","1"
"subject","bibliography","Railroad land","134"
"subject","bibliography","Railroad land grants","182"
"subject","bibliography","Railroad law","13"
"subject","bibliography","Railroads","398"
"subject","bibliography","Railroads--Anecdotes, facetiae, satire, etc.","1"
"subject","bibliography","Railroads--Canada, Western","1"
"subject","bibliography","Railroads--Employees","10"
"subject","bibliography","Railroads--Finance","11"
"subject","bibliography","Railroads--Freight--Rates","13"
"subject","bibliography","Railroads--History","23"
"subject","bibliography","Railroads--Laws, legislation, regulations, etc.","13"
"subject","bibliography","Railroads--Management","2"
"subject","bibliography","Railroads--Photographs and photography","2"
"subject","bibliography","Railroads--Pictorial works","2"
"subject","bibliography","Railroads--Rates","13"
"subject","bibliography","Railroads--Statistics","10"
"subject","bibliography","Railroads--Terminals","3"
"subject","bibliography","Railroad stories","1"
"subject","bibliography","Railroad terminals","3"
"subject","bibliography","Railroad travel","42"
"subject","bibliography","Ranchers","58"
"subject","bibliography","Ranches","103"
"subject","bibliography","Ranches--Histoire","1"
"subject","bibliography","Ranches--History","1"
"subject","bibliography","Ranches--Law and legislation","8"
"subject","bibliography","Ranches--Laws, legislation, regulations, etc.","8"
"subject","bibliography","Ranch houses","1"
"subject","bibliography","Ranching","49"
"subject","bibliography","Ranchs","51"
"subject","bibliography","Ranchs--Droit--Législation","8"
"subject","bibliography","Ranchs--Histoire","1"
"subject","bibliography","Raquette (Sport)","1"
"subject","bibliography","Raquettes à neige","1"
"subject","bibliography","Rates","3"
"subject","bibliography","Re?pertoires","1"
"subject","bibliography","Readers","1"
"subject","bibliography","Real estate business","85"
"subject","bibliography","Real estate business--Law and legislation","2"
"subject","bibliography","Real estate business--Laws, legislation, regulations, etc.","2"
"subject","bibliography","Real property","3"
"subject","bibliography","Real property--Valuation","3"
"subject","bibliography","Rebellions and Regimental Histories","1"
"subject","bibliography","Rebellions and Regimental Histories--Military History","96"
"subject","bibliography","Rebellions and Regimental Histories--Red River Rebellion","99"
"subject","bibliography","Rebellions and Regimental Histories--Saskatchewan Rebellion","160"
"subject","bibliography","Recensement","6"
"subject","bibliography","Réceptions","1"
"subject","bibliography","Réceptions--Alberta","1"
"subject","bibliography","Réceptions--Colombie-Britannique","2"
"subject","bibliography","Reclamation of land","10"
"subject","bibliography","Reclamation of land--Law and legislation","2"
"subject","bibliography","Reclamation of land--Laws, legislation, regulations, etc.","2"
"subject","bibliography","Récolte","2"
"subject","bibliography","Récolte--Alberta","1"
"subject","bibliography","Récolte--Territoires du Nord-Ouest","1"
"subject","bibliography","Reconstruction, 1914-1939","8"
"subject","bibliography","Reconstruction, 1939-1951","14"
"subject","bibliography","Reconstruction (1914-1939)","5"
"subject","bibliography","Reconstruction (1939-1951)","9"
"subject","bibliography","Reconstruction (1939-1951)--Canada","1"
"subject","bibliography","Recording and registration","2"
"subject","bibliography","Recruiting and enlistment","2"
"subject","bibliography","Recrutement des armées","2"
"subject","bibliography","Red Cross and Red Crescent--History","2"
"subject","bibliography","Red River Rebellion, 1869-1870","1"
"subject","bibliography","Red River Rebellion, 1869-70","90"
"subject","bibliography","Red River Rebellion, 1869-70--History","16"
"subject","bibliography","Red River Settlement","99"
"subject","bibliography","Red spring wheat","1"
"subject","bibliography","Reference books","1"
"subject","bibliography","Refuse and refuse disposal","2"
"subject","bibliography","Regimental histories","1"
"subject","bibliography","Registers","4"
"subject","bibliography","Reines","7"
"subject","bibliography","Reines--Ouvrages illustrés","2"
"subject","bibliography","Relations école-collectivité","2"
"subject","bibliography","Relations fédérales-provinciales (Canada)","12"
"subject","bibliography","Relations raciales","1"
"subject","bibliography","Religieuses","6"
"subject","bibliography","Religieuses--Alberta","1"
"subject","bibliography","Religieuses--Biographie","1"
"subject","bibliography","Religieuses--Colombie-Britannique","1"
"subject","bibliography","Religieux","1"
"subject","bibliography","Religion","3"
"subject","bibliography","Religious aspects","7"
"subject","bibliography","Religious drama","1"
"subject","bibliography","Religious education","16"
"subject","bibliography","Religious education--Alberta","2"
"subject","bibliography","Religious institutions","1"
"subject","bibliography","Religious literature","36"
"subject","bibliography","Religious orders","91"
"subject","bibliography","Reminiscing","1"
"subject","bibliography","Remodeling","1"
"subject","bibliography","Reorganization","1"
"subject","bibliography","Repair and reconstruction","1"
"subject","bibliography","Repas","1"
"subject","bibliography","Repertoires","6"
"subject","bibliography","Répertoires","1"
"subject","bibliography","Répertoires","56"
"subject","bibliography","Repos dominical","2"
"subject","bibliography","Research","10"
"subject","bibliography","Research, Industrial","1"
"subject","bibliography","Réserves indiennes","8"
"subject","bibliography","Resorts","8"
"subject","bibliography","Ressources minérales","23"
"subject","bibliography","Ressources naturelles","84"
"subject","bibliography","Restaurants","1"
"subject","bibliography","Retraites spirituelles","2"
"subject","bibliography","Reunions","1"
"subject","bibliography","Réunions","37"
"subject","bibliography","Revolution, 1789-1799","1"
"subject","bibliography","Rice Lake","1"
"subject","bibliography","Richardson's ground squirrel","1"
"subject","bibliography","Riel, Rébellion de, 1885","181"
"subject","bibliography","Riel, Rébellion de, 1885--Histoire","11"
"subject","bibliography","Riel, Rébellion de, 1885--Soins médicaux","3"
"subject","bibliography","Riel Rebellion, 1885","182"
"subject","bibliography","Riel Rebellion, 1885--History","11"
"subject","bibliography","Riel Rebellion, 1885--Medical aspects","3"
"subject","bibliography","Riel Rebellion, 1885--Medical care","3"
"subject","bibliography","Right of property","1"
"subject","bibliography","Rites and ceremonies","36"
"subject","bibliography","Rites et cérémonies","35"
"subject","bibliography","Rituals","1"
"subject","bibliography","River steamers","1"
"subject","bibliography","Road materials","1"
"subject","bibliography","Roads","15"
"subject","bibliography","Roads--Design and construction","1"
"subject","bibliography","Rocky Mountains, Canadian (B.C. and Alta.)--Description and travel","1"
"subject","bibliography","Rocky Mountains, Canadian (B.C. and Alta.)--Pictorial works","1"
"subject","bibliography","Rodents","1"
"subject","bibliography","Rois et souverains","7"
"subject","bibliography","Rois et souverains--Ouvrages illustrés","2"
"subject","bibliography","Roman","545"
"subject","bibliography","Roman--Anecdotes","2"
"subject","bibliography","Roman canadien-anglais, ICMH","1"
"subject","bibliography","Roman Catholic Church--Missions","2"
